LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel
-22.4360826,-45.4669685,6.408966,-21.91389,4095.080523364617,-74.09468730829543,62.18397352326903,8141.980165217127,Brazil,Ocean
-22.4984096,-65.1017443,-21.529633,-52.396145,1315.8559061894125,83.97811069594414,-139.92774673908815,12301.94832702739,Argentina,Brazil
-22.5739732,-47.1602367,1.8742635,-51.70763,2749.3239393652984,81.56598761788982,97.40707554037874,13255.781359125453,Brazil,Brazil
-22.6233927,-65.6977653,-26.124348,126.81256,14446.19699552084,35.94340247902865,155.6007943337549,15786.461317326815,Argentina,Australia
-22.6295939,-54.7112006,-14.391025,-12.39148,4545.246358711557,88.47121024880792,17.69781140236512,12453.037218767631,Brazil,Ocean
-22.901046,-51.5195999,-11.484649,-58.66746,1473.793894323719,-5.896487154972263,113.51876568123949,16432.71904502159,Brazil,Brazil
-23.0067636,-47.7387925,35.96299,-88.64027,7818.678681423793,-12.431301790966756,161.3798860967819,14972.660276235876,Brazil,United States
-23.0084125,-46.6502166,29.600147,3.8999867,7946.825718851613,62.20375148997957,82.02890389753946,14211.308351498032,Brazil,Algeria
-23.0133352,-66.3636969,30.549454,-1.4925845,9114.5186582579,-33.8628514932219,9.957067388469255,7408.420106488512,Argentina,Algeria
-23.1233229,-46.5539388,25.395306,52.151962,11910.039430196375,88.3938822844828,-111.28676349413811,12482.736606715584,Brazil,Ocean
-23.1917403,29.8665234,-24.708437,-54.887665,8471.084466848399,-32.0467072854703,29.096844278392098,984.1856609391796,South Africa,Paraguay
-23.4353972,-46.9248252,6.3732977,-32.36541,3657.9625087329614,-12.06084402235507,-20.513233380328643,3063.323937720691,Brazil,Ocean
-23.5191943,150.5512115,-24.827976,34.409607,11302.317652797648,-86.32129391737594,103.4281196584124,7123.630450077298,Australia,Mozambique
-23.551893,-46.8310301,-10.140329,-52.264206,1592.606359481102,60.99390144890387,-10.549597749574248,9923.980568080957,Brazil,Brazil
-23.5813921,-48.1221168,36.304115,-99.076645,8520.23481233753,-49.869150101868456,-25.28951922329537,3528.978941230548,Brazil,United States
-23.6024694,-47.0346728,29.711882,-92.105835,7618.314759976216,-23.990269488048924,65.87907246081173,11069.193438123351,Brazil,United States
-23.6537169,20.975883,-18.735527,19.656416,561.498397864597,82.71263340624697,131.33103188906745,12881.34602955581,Botswana,Namibia
-23.7537516,-49.6257139,-18.725697,-50.814762,570.2155325675932,-82.05214240149157,-133.87277496291227,7312.412130782108,Brazil,Brazil
-24.0631378,150.9077506,-24.065556,108.174194,4328.506244471251,-8.142388988005948,-60.01584754003967,15121.381795059262,Australia,Ocean
-24.1436207,113.4598553,-26.899763,113.447075,305.33049883915885,-60.73966059614944,-67.21022887896596,10596.055263306318,Australia,Ocean
-24.5631492,24.137093,-30.526764,119.549385,9146.493000918344,-12.246310557540752,-124.41047957098112,14700.874495037007,Botswana,Australia
-24.6252331,25.8548373,31.674637,-4.334743,7009.782377390947,2.022846199420016,-79.76900051221983,11689.29435263636,Botswana,Morocco
-24.7363469,-60.5545141,-21.878395,-53.96054,744.9114504690376,37.34948134715721,28.656931065797263,11569.372749874356,Argentina,Brazil
-24.7493408,-64.2542026,-26.00603,-61.991505,266.8906091024705,21.74746859886227,-95.44404373538892,6151.377233769408,Argentina,Argentina
-24.8545009,28.8723278,-7.813139,-59.125835,9453.462415061264,-13.489544967218109,55.48968936513174,3061.117389451686,South Africa,Brazil
-25.154085,27.9644934,24.583017,4.5835166,6052.069995116699,-79.37790569755379,-54.66428543276214,7119.041166216766,South Africa,Algeria
-25.2061204,132.7633494,-30.678442,115.05193,1842.9305749869736,11.414421264651692,118.95902434395936,4319.330256480965,Australia,Australia
-25.4740067,27.0570047,-13.06022,-52.036022,8319.042851487255,-58.45299204456465,-83.76001945889331,8749.463672883852,South Africa,Brazil
-25.5626096,142.9598264,-20.244629,104.3702,3988.838761429,84.9347708521982,124.49660090924516,12292.651218302784,Australia,Ocean
-25.9881762,-49.3293802,3.3079948,27.646332,8878.254716794005,70.5745363975443,28.57665360120881,12269.618851522866,Brazil,Democratic Republic of the Congo
-26.0331133,-67.4432024,46.96156,23.011946,12108.94952046443,3.051609855902456,-41.150353613642096,4287.017674150048,Argentina,Romania
-26.6185219,16.7881045,12.052444,-29.536938,6587.064891560617,-19.47809047140666,-179.04361664456476,14628.108766031946,Namibia,Ocean
-26.7719829,-48.6488865,-14.468924,-52.808273,1429.1026523983137,-36.37289758643123,144.3679951779032,12883.52784127398,Brazil,Brazil
-26.7774469,-54.9191493,29.388227,-68.55032,6383.118737196985,61.85198439054389,-170.43345096947013,13927.352137101818,Argentina,Ocean
-26.910876,-68.6262846,-30.415165,-64.77193,541.0215741618929,-24.97479954634745,97.17150232974636,14065.802178450622,Chile,Argentina
-26.9316445,-48.9401733,17.791105,-79.51151,5948.708803655733,-56.56231391494546,-85.22770346387345,4370.87951868329,Brazil,Ocean
-27.0799182,23.0715197,35.34093,-53.152725,10571.809352964,-77.31101121998545,-126.38507945181745,8242.717405777967,South Africa,Ocean
-27.108259,-53.7671167,-15.678566,-63.738403,1632.5418622901493,-19.325395225265936,-126.83847294740109,7429.346926335902,Brazil,Bolivia
-27.355292,-55.8941064,-11.095419,-47.877693,1985.9004288045785,-63.42089903408552,159.1221570729312,9481.52123310522,Argentina,Brazil
-27.3824342,26.6588925,36.982674,30.194416,7134.202294386623,-42.68593815706116,12.769862887350484,2112.4606455304174,South Africa,Turkey
-27.4038041,-49.599774,-15.528539,-48.50786,1319.7371746896436,-10.645794969563228,139.3030559124408,15687.502080785467,Brazil,Brazil
-27.4822036,-49.5830188,31.929262,25.193895,10291.515939556892,34.333055892548145,-18.823570875840005,7571.117245569307,Brazil,Libya
-27.5448948,-67.0027469,30.918348,-114.28714,8190.02035931574,-21.495157101421384,85.66090966735749,13838.485608626846,Argentina,Mexico
-27.9155768,120.7165328,-31.016994,130.99124,1053.7222509884896,-6.49995117824659,90.51187857654077,3970.2941003848937,Australia,Australia
-27.9159414,-61.3498855,15.860509,12.765173,9335.471878573431,77.97285539659288,15.413803766891109,12717.833707365464,Argentina,Niger
-27.9619921,148.1051605,-17.004223,34.9331,11275.936135629909,-25.4940743058894,-4.12233542191359,13389.122482234596,Australia,Mozambique
-28.0434636,114.6734188,-6.6385107,45.152653,7660.529076958854,-34.54935425012501,-159.10022879474002,7985.098169012956,Australia,Ocean
-28.0517282,-63.6813558,-9.283157,-59.835,2116.3947559495564,20.766250434092257,87.13515009943194,16969.960061885,Argentina,Brazil
-28.0826271,26.8995346,21.855852,-54.82587,10368.5692783166,-47.3042899293644,-21.97184538456034,4711.880777940999,South Africa,Ocean
-28.1624841,145.0454485,-31.80001,132.62772,1263.4480791846988,51.5874193309408,-20.4534738897635,17137.821429905263,Australia,Australia
-28.1841466,118.3025287,-30.08022,130.27046,1182.868138290024,52.00379401821192,14.451174644702805,13347.93745043096,Australia,Australia
-28.1962434,152.7400191,35.58378,-11.056626,18287.711763702388,-58.82952576616472,35.19093261795339,8786.245599300579,Australia,Ocean
-28.1998418,-61.3771811,-7.733253,-68.90423,2399.7720273756136,49.63001119758903,-70.39143340408549,8666.525363466515,Argentina,Brazil
-28.2382541,-52.3442322,-30.038652,137.82326,13465.525955076568,51.64592139595723,-72.10569627350752,9058.023325073798,Brazil,Australia
-28.3645336,-53.7725569,-9.4641695,-47.95091,2179.2165058073065,-7.904570799622846,82.7854263620992,13867.260877287736,Brazil,Brazil
-28.3975921,-54.441505,-7.907269,-55.576027,2271.2378678826776,-18.667441180343104,-97.26539902612072,4479.181824320453,Brazil,Brazil
-28.4856954,-65.7529258,34.32723,-99.29663,7797.801581312939,32.19821597440293,-124.81169272566812,9170.797814489206,Argentina,United States
-28.5742734,29.7486109,31.807383,-16.342617,8274.131555282447,31.668326524769498,24.953938336233847,6686.482986842915,South Africa,Ocean
-28.9014347,-66.3026183,32.91697,-92.756676,7390.130371449545,53.05454683694833,122.43741912275276,17228.59746943293,Argentina,United States
-29.0876499,121.3707532,-22.924944,99.79862,2260.9202772276963,7.078108806357093,135.04055954637084,4261.672433349264,Australia,Ocean
-29.0948182,-66.5612662,7.1244907,-108.48071,6018.740207876922,61.31615756822652,1.9301792218113287,11745.36105645312,Argentina,Ocean
-29.2948379,-51.5012911,43.860077,25.595848,11265.099106414327,-66.8058999617628,-151.16629565329603,7454.731554046663,Brazil,Romania
-29.5901022,149.3173099,5.802282,63.661743,9911.60938255417,-7.195020073555625,100.8532308393178,5634.957621522248,Australia,Ocean
-29.5916445,-53.9855049,-14.178246,-69.243805,2318.462365943226,-74.07476788220437,-78.87587391358272,5148.260289307889,Brazil,Peru
-29.7996097,22.8601509,-30.61152,112.47771,8360.875888532415,-45.62933819573888,39.56547352828,2282.977421269878,South Africa,Ocean
-29.9825054,-52.3787374,-15.253108,-49.901943,1650.7685299467666,-20.9900818456174,-73.0291890548937,2297.853299076085,Brazil,Brazil
-3.0510557,-40.1693295,-12.239902,-48.42198,1363.8227725244308,-5.766106491651286,80.45538035891497,13364.093266387412,Brazil,Brazil
-3.3638794,104.1359758,14.156359,115.62312,2315.637409343895,-64.91515178245518,-160.73508373140973,9910.46715205483,Indonesia,Ocean
-3.991964,122.310966,15.26599,101.38562,3139.702287226732,-42.03485413907702,100.4671021103469,4740.667240784761,Indonesia,Thailand
-30.0482974,-68.4892847,4.5187283,7.4276905,8917.681701854717,29.638055676773405,-99.04488695628972,7357.788027913123,Argentina,Nigeria
-30.2037743,-66.4775875,2.2648792,-104.64844,5416.168987801832,32.01293953907195,-88.15998953485487,7256.62986257762,Argentina,Ocean
-30.3827564,117.045338,-28.74936,117.06467,181.06393539014744,-89.98005103445878,-43.90955888673025,6641.527849447789,Australia,Australia
-30.6621327,21.5175739,-15.510117,-10.392235,3655.7274040495295,-9.428265727582612,-111.13993305436836,13296.130920519125,South Africa,Ocean
-30.7142482,150.0273818,-12.474354,52.043247,10060.683930163455,39.98503734279524,146.81367557550033,7834.204846127659,Australia,Ocean
-30.7401136,-51.8812355,-4.1752343,35.779015,9555.366308257351,-72.1580483356538,-137.15114500373775,6622.11713296673,Brazil,Tanzania
-30.7763607,138.3426827,-12.772436,101.85211,4239.600565828808,-72.8539254037367,-28.555232970461617,8466.925705219319,Australia,Ocean
-30.9333856,116.0513721,-14.481372,121.637344,1909.32068127408,-55.13054893238237,-47.01537380840461,10332.647012124426,Australia,Ocean
-30.9774716,147.4487362,-29.74699,129.56134,1723.1297382594034,-67.67756665297455,-154.86585389150554,5505.344710851156,Australia,Australia
-30.9873269,-68.6386862,41.617912,-100.00858,8660.12289996272,-25.08875704088152,-102.46144609403984,3375.889282448304,Argentina,United States
-31.0657607,26.2538615,-30.604593,-47.950478,6951.620665680532,-60.56758340121752,35.86404290504845,3355.121821363298,South Africa,Ocean
-31.0885086,-61.9030509,25.947138,-73.60093,6433.378682850017,-18.28874414649654,53.7136269062097,11239.340051228495,Argentina,Ocean
-31.2914212,-64.2920063,11.3069105,-80.65804,5027.378582522355,27.554341554897604,-13.521923463229143,8451.668751611855,Argentina,Ocean
-31.2995442,24.9029066,-20.199972,-78.42951,10059.029213797916,40.74688553074887,-24.92345143078117,9481.945601246847,South Africa,Ocean
-31.3146174,118.1356784,22.385359,-13.884837,15196.367464382642,88.08994093675682,-140.323061632174,13508.43830704621,Australia,Sahrawi Arab Democratic Republic
-31.4380818,20.2782069,-2.5244422,-23.082014,5557.442149844057,-22.691753212977417,53.18377458217134,3390.38717920036,South Africa,Ocean
-31.8758027,137.3487427,-17.792442,37.33874,9890.005832072042,33.32995759426035,101.1198125478636,8158.219781834095,Australia,Mozambique
-32.2238167,-58.1308272,-10.084904,-50.745903,2566.525424402288,-72.98929826144551,156.9610832275551,8034.679823614842,Argentina,Brazil
-32.48473,116.388628,-17.143147,134.2764,2474.235931695688,-84.16187199672025,172.8580753975697,6061.944994998882,Australia,Australia
-32.5879017,115.6429267,44.205063,14.921502,13243.890948805443,-73.88664350494717,15.34022012269537,6863.364582770644,Australia,Croatia
-32.6475186,25.9388696,-38.63354,-83.18696,9252.80429247656,-51.1101592980854,-161.40867669301596,10698.078336798677,South Africa,Ocean
-32.7577424,118.6823402,-13.933303,119.755005,2087.757730798264,-87.70263887872159,64.55454290000776,6227.967605303244,Australia,Ocean
-32.7878469,-61.6120345,28.42497,101.84077,18369.78576085165,89.44858982746962,-48.63245212575433,13571.16044385871,Argentina,China
-32.7973005,148.5480895,18.717213,53.46366,11578.690665210952,79.65614141111143,-150.33551992228584,13028.240021208769,Australia,Oman
-32.8096831,-57.0902154,52.57022,55.887115,14336.58319892772,-65.09075120728363,120.01667125569594,9147.922647101595,Uruguay,Russia
-32.8155523,-63.8815332,-14.844532,-53.918823,2231.272673329768,-79.54196072110611,74.47366620889849,7268.623808049992,Argentina,Brazil
-32.8431005,150.0020253,-32.27358,132.25902,1665.594666137183,-42.32820130699999,-32.33796466319842,11677.076715922867,Australia,Australia
-32.9198852,26.0968396,-28.663088,-168.8292,13009.651929944135,10.46050074248238,-177.43676185439463,16554.539284703176,South Africa,Ocean
-32.9538159,-68.8038839,40.98797,-2.5109663,10638.862574385725,72.40129556335833,-37.52933146827408,11930.927157440592,Argentina,Spain
-33.0198477,135.3928453,-26.772955,102.30747,3255.606400945305,-37.23513987352793,34.96497716102445,8685.554370368172,Australia,Ocean
-33.0312715,149.4132655,-5.493483,-5.8704224,15012.574848153232,33.51511021228026,147.31089149593384,7369.386234308568,Australia,Ocean
-33.1070194,118.2136226,-30.918587,121.6636,406.3211524987421,-53.44497427145785,150.9225079393462,3433.8288940836,Australia,Australia
-33.250157,146.9984479,-30.543758,133.84796,1278.7163632248764,-13.806275269411117,47.87667419076834,10007.76454872924,Australia,Australia
-33.2922068,-68.905887,27.464462,-99.32998,7453.507364525397,-66.71377504977478,-51.81485453130307,3883.750484128281,Argentina,United States
-33.3236362,116.8999889,-33.80806,97.43142,1805.806291226988,-57.677576399865096,160.86723349558724,4254.380710261682,Australia,Ocean
-33.478355,121.9576215,-33.22008,125.45609,326.89091707307176,-86.60216308772307,172.06299482277194,6057.355841000832,Australia,Ocean
-33.5800362,117.7857078,-36.90171,134.64493,1575.8292511382094,39.23905683644975,-63.2332841850135,19369.78690833017,Australia,Ocean
-33.5927557,-69.4053773,49.866123,47.55663,14645.954968828686,-83.74038089238275,-80.16395615773325,5597.642906466611,Argentina,Kazakhstan
-33.8889095,-60.5698819,25.832165,28.141594,11453.680115038378,20.914139439042813,145.40917127019122,17092.200618797935,Argentina,Egypt
-33.9428317,19.1214866,53.207394,14.961617,9663.429340028812,30.92614915158778,-31.249434184567946,8916.875402319612,South Africa,Poland
-33.9539259,25.6142995,46.268745,-72.27,13200.686169715773,-76.41544097624706,45.07790954069384,4831.070551020547,South Africa,Canada
-34.0161723,-65.1273783,-24.770678,17.128984,7840.000489765613,63.18242093414062,64.5728455230257,15284.962388398728,Argentina,Namibia
-34.029588,23.0557571,16.186644,-69.98317,11277.20845819855,-63.44527221702028,-20.15209028022275,4408.073478884756,South Africa,Ocean
-34.114506,148.2586995,-24.942257,120.07926,2902.972360793026,-78.88136965689154,107.94022640347464,5319.940897470521,Australia,Australia
-34.1397667,147.7421374,-30.287163,135.24815,1251.853774629792,83.99016067862766,28.40372322981014,14090.971408863174,Australia,Australia
-34.4006302,117.197221,-26.180706,138.49542,2236.428451017251,74.83600698359984,104.78481887259971,12151.011438160953,Australia,Australia
-34.4221708,-66.300029,34.925804,7.808553,10876.241437351588,-3.877426801019979,50.77867485441317,12205.415770277636,Argentina,Algeria
-34.4308326,150.1338279,-22.624207,121.51259,3077.2640340570906,-43.451167485707984,-54.1371973252044,11036.24850901604,Australia,Australia
-34.4703627,-57.8369772,48.74392,6.79277,11218.27499183666,-34.5720193426166,171.9317884358161,10778.56295988774,Uruguay,France
-34.4922303,144.8600615,-22.263823,128.46507,2096.814799471038,19.17603474626464,92.39847377438178,8128.896220505813,Australia,Australia
-34.6098392,-58.387606,45.036987,1.2289908,10670.751304436297,-14.886653464555224,3.67742731998689,6541.546760408965,Argentina,France
-34.6171874,-58.3716732,38.234352,26.000126,11855.660069661935,28.41893036281081,-21.35361119786313,7990.369166111882,Argentina,Greece
-34.7014644,-58.50104,47.50763,5.6112328,11119.5333307504,53.82381729663911,-110.16772889791304,10993.783045727634,Argentina,France
-34.7322718,-54.9111702,42.56581,-86.751625,9153.005467403676,-2.050234718824953,-134.72219995015288,8951.88322605117,Uruguay,United States
-34.7761995,-58.3165089,-10.275167,-69.881325,2957.167970624806,18.86360657512246,-15.209832527333871,7484.563263540868,Argentina,Brazil
-35.2667501,138.8817569,37.175976,23.945324,14288.887331315864,34.28948411587494,54.54172549598096,11662.042425454329,Australia,Greece
