LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom,PaysOrigine,PaysModel
-21.7495804,-41.3188738,-20.97014,-70.95939,3070.8130857184983,58.2179112804275,12.897457632509996,10169.592817822171,Brazil,Ocean
-21.7609314,-43.6014197,8.546312,23.60566,8062.5156377403555,30.988760093041705,-37.55742368515413,5872.6720550082855,Brazil,Central African Republic
-21.7990865,115.7442605,-17.100473,60.308666,5814.651785378204,-84.72719852614438,-4.42826419528609,7894.132392380317,Australia,Ocean
-21.9560405,26.4919236,-23.916433,30.123503,431.1101340070254,-23.262017662568383,-79.4082325587427,10571.074224399294,Botswana,South Africa
-22.0212036,-54.8854879,-14.588438,-48.99538,1031.4284944208086,85.62034235957361,-38.41956214710376,11968.45805108504,Brazil,Brazil
-22.0662473,-41.6836365,47.435165,-0.5101521,8731.376818006,40.62601260686006,143.55982459609078,17888.78988087566,Brazil,France
-22.1026241,-53.4686244,-14.145719,-49.421875,979.1041722855472,61.13703646310327,-83.61879753593965,9615.469229567774,Brazil,Brazil
-22.4084658,-43.6737616,21.630188,114.98,17828.821872541463,76.18497034244356,-169.11720126070315,13316.359187040642,Brazil,Ocean
-22.4360826,-45.4669685,8.355406,89.424286,14968.061780030566,4.352142652234932,6.626342586326842,6393.054593976977,Brazil,Ocean
-22.4984096,-65.1017443,25.858217,-83.09951,5691.551670097839,53.68369178854442,112.45109008833556,16536.106245839776,Argentina,Ocean
-22.5739732,-47.1602367,14.761107,-62.879673,4471.511014680059,83.77965969289087,42.81019188368583,12483.560205860686,Brazil,Ocean
-22.6233927,-65.6977653,-23.973139,21.610971,8765.525153406674,-9.538123878059864,89.33411983100501,15535.579298942595,Argentina,Botswana
-22.6295939,-54.7112006,0.03629768,-11.477255,5309.981303090147,-48.7956542708981,-31.17354700281448,3569.346275785688,Brazil,Ocean
-22.901046,-51.5195999,-22.25914,-35.418358,1656.506044371186,-56.42257492259348,-122.4192739911273,6746.587079828876,Brazil,Ocean
-23.0067636,-47.7387925,13.052285,-88.913925,6003.691848927975,-88.368975647521,3.920224904622103,7344.366870350086,Brazil,Ocean
-23.0084125,-46.6502166,46.111214,-105.80431,9698.112494701278,45.13091642940003,119.03875208255482,17231.597545590288,Brazil,United States
-23.0133352,-66.3636969,-7.600621,23.917604,9717.767471833951,22.76145103898181,41.529554127886456,12716.600967458644,Argentina,Democratic Republic of the Congo
-23.1233229,-46.5539388,48.497547,-3.9946992,8992.474277637664,40.60328985678248,63.60715246487641,13312.830935874455,Brazil,France
-23.1917403,29.8665234,-35.85613,85.62771,5509.647670423687,-79.14631526668514,-80.46295325767422,7897.497363986138,South Africa,Ocean
-23.4353972,-46.9248252,-8.514297,-58.405743,2055.7214181413265,-82.01758722277751,112.72064696382574,8247.883075495864,Brazil,Brazil
-23.5191943,150.5512115,-9.144901,-159.51208,5537.156913860029,-13.316660270084938,170.8581833055557,2420.192281021272,Australia,Ocean
-23.551893,-46.8310301,34.117702,11.374441,8866.276923072355,-33.73380478997541,-88.98363425510085,4241.508504525716,Brazil,Ocean
-23.5813921,-48.1221168,-27.970188,-59.647232,1253.3507112635004,82.03766467149211,-128.64828928482257,12439.435857392808,Brazil,Argentina
-23.6024694,-47.0346728,22.451483,-113.70007,8830.602495741115,-84.19353899680954,167.9974606972595,7926.060738891869,Brazil,Ocean
-23.6537169,20.975883,-13.04908,9.437574,1690.8239977844798,51.39599502727526,127.6601888515118,13171.764920231222,Botswana,Ocean
-23.7537516,-49.6257139,38.281086,-15.434333,7739.72503796889,-1.8397343420548964,-22.594334958858383,3789.764089749952,Brazil,Ocean
-24.0631378,150.9077506,11.519582,-103.46476,12106.048931959414,-22.555073769057827,-51.95682181527727,14289.90216716866,Australia,Ocean
-24.1436207,113.4598553,-28.804178,126.977,1442.169334032675,-88.71840779491654,107.86077266587068,7188.313890938803,Australia,Australia
-24.5631492,24.137093,-37.80318,44.70136,2439.3029968135534,6.591309503912697,20.68973352485247,3466.7607266013592,Botswana,Ocean
-24.6252331,25.8548373,42.582447,-86.94461,13648.111399571868,87.17377473668728,169.04892293199208,12977.931072465228,Botswana,United States
-24.7363469,-60.5545141,-31.899214,-57.50015,848.3320013008024,-84.87675647142916,-154.30957301396546,7314.330999636221,Argentina,Uruguay
-24.7493408,-64.2542026,-3.0402815,-70.02625,2480.6846777644782,32.1140809181354,-124.09106344366172,8943.362713420862,Argentina,Colombia
-24.8545009,28.8723278,-5.7973676,-8.727512,4530.121924629679,84.90943402744935,68.31491532327664,12308.526668168766,South Africa,Ocean
-25.154085,27.9644934,0.120880656,37.37701,2974.454689126348,8.430129262002097,-30.910522105818785,7379.56497982582,South Africa,Kenya
-25.2061204,132.7633494,-22.597565,89.711136,4375.144882890108,-37.18591618202133,179.91055778285528,4634.658794408568,Australia,Ocean
-25.4740067,27.0570047,-15.726104,6.050415,2436.567415970076,0.5993167522010907,-84.70644624299868,12223.705437386834,South Africa,Ocean
-25.5626096,142.9598264,31.333721,9.0414505,15501.826727004634,-42.12679956934687,136.2890470239965,1936.6476144169867,Australia,Algeria
-25.9881762,-49.3293802,-6.897896,-47.604454,2120.680236188242,7.120336557974113,-172.44637803736524,13664.806475973815,Brazil,Brazil
-26.0331133,-67.4432024,45.149532,14.763829,11441.188564826012,42.36579504547487,156.5615474445737,15640.058544625954,Argentina,Croatia
-26.6185219,16.7881045,-15.170844,-60.746284,8054.144964410764,-35.68064979678208,-11.972149998824108,2907.65321984064,Namibia,Bolivia
-26.7719829,-48.6488865,33.087368,-75.27986,7199.391520381852,82.8237391267869,-145.1482557238675,13030.038983378434,Brazil,Ocean
-26.7774469,-54.9191493,12.7295,-77.281784,4995.276866571033,67.42220465700686,-57.01068965214321,10445.879240447925,Argentina,Ocean
-26.910876,-68.6262846,74.13076,-18.354073,11788.000307832695,8.728655101331668,-113.38620446961112,6234.780177525269,Chile,Ocean
-26.9316445,-48.9401733,21.535027,-121.359985,9463.4357305935,43.781161962179056,-72.52273036545508,8191.605450734256,Brazil,Ocean
-27.0799182,23.0715197,45.212955,-48.906643,10814.588386281155,-9.850641191403511,-36.10049841136987,6474.043438423898,South Africa,Ocean
-27.108259,-53.7671167,-35.735344,-63.59514,1335.7101901114677,-63.491142129802725,-30.770586644327977,4373.189771741237,Brazil,Argentina
-27.355292,-55.8941064,17.224455,-89.98035,6153.278154520141,56.19506135408543,109.20919857511734,16588.50824504316,Argentina,Guatemala
-27.3824342,26.6588925,45.89446,7.0392237,8353.461271432163,-28.49853716228276,-64.82423186378455,8745.475217111663,South Africa,Italy
-27.4038041,-49.599774,0.6070073,1.2272472,6251.198270761826,89.30393123778413,-108.6567887931636,12994.187650312057,Brazil,Ocean
-27.4822036,-49.5830188,15.170652,-99.52429,7163.177024905309,-8.296754715481796,20.439336634081258,7624.188233987794,Brazil,Ocean
-27.5448948,-67.0027469,38.170567,-100.21335,8056.168171598809,89.18545047256404,142.41113898267236,13129.14558020763,Argentina,United States
-27.9155768,120.7165328,-27.180601,132.38383,1154.803578528276,-54.56315334023101,152.56948651665823,3921.3548839366986,Australia,Australia
-27.9159414,-61.3498855,-10.87377,31.201437,9702.94404793032,50.46785753550475,53.20103696840491,14058.1321884031,Argentina,Zambia
-27.9619921,148.1051605,-24.34923,132.29305,1629.4728218679356,-55.798388520631306,-174.13991103963673,4307.078151711046,Australia,Australia
-28.0434636,114.6734188,-8.0621805,123.98849,2418.914854111116,-12.76479557529531,2.3230524688754883,11458.507771981527,Australia,Indonesia
-28.0517282,-63.6813558,-17.299084,-59.77305,1256.38840722684,78.18910324260571,-158.24349351307305,13139.103415918658,Argentina,Bolivia
-28.0826271,26.8995346,31.509874,-87.96535,13811.98923142833,-17.43226885873773,166.45027633412917,13357.564016152228,South Africa,United States
-28.1624841,145.0454485,-26.415283,127.16838,1778.753302731385,89.9457798424647,-33.48301782359337,13124.468155445767,Australia,Australia
-28.1841466,118.3025287,-25.91018,119.293884,270.47764932590303,73.27786074967591,-24.703507994631053,14542.936898975076,Australia,Australia
-28.1962434,152.7400191,30.19148,-91.794495,13834.55075392542,-73.84113617012045,177.71563977642944,5279.766983682272,Australia,United States
-28.1998418,-61.3771811,-30.944136,-73.1486,1179.807269415929,27.066186637552903,-132.4810330304083,9747.454857608624,Argentina,Ocean
-28.2382541,-52.3442322,-18.279099,105.62388,14341.952120868556,-40.33020054989629,118.25853650708903,12351.33346203588,Brazil,Ocean
-28.3645336,-53.7725569,-15.618057,-48.65504,1506.575885952897,0.9645650939672236,-61.81643477541189,3357.194456729056,Brazil,Brazil
-28.3975921,-54.441505,-14.1596985,-55.777332,1582.5270541196726,40.54818340735639,-98.36505070096646,8879.125476728985,Brazil,Brazil
-28.4856954,-65.7529258,-7.0979476,-74.86689,2554.1895866090763,41.91376273318557,91.43306853933076,17475.177739960745,Argentina,Peru
-28.5742734,29.7486109,41.926056,2.7037356,8285.875141071107,-8.854511126400894,-110.61818048123835,14080.016455549609,South Africa,Spain
-28.9014347,-66.3026183,31.22871,-93.28833,7243.077650707695,-20.81000067022515,-178.76842349691287,10926.283021345254,Argentina,United States
-29.0876499,121.3707532,-29.872446,139.11569,1721.4933110137076,-23.50038622551264,89.30514683130446,3251.154327619156,Australia,Australia
-29.0948182,-66.5612662,23.867725,-101.66503,6962.30167996814,-63.65081959278953,106.01666359814294,9702.443760402848,Argentina,Mexico
-29.2948379,-51.5012911,13.157265,109.300064,17350.973523337507,-35.41674471984252,-46.26381729154505,838.6614135579983,Brazil,Vietnam
-29.5901022,149.3173099,-10.929273,99.01226,5595.697931116612,-14.274299759576706,-38.997455375931565,15070.051953544546,Australia,Ocean
-29.5916445,-53.9855049,11.545493,-75.75149,5116.26936369109,-76.0388589581082,-128.7867477173393,6426.238034333231,Brazil,Ocean
-29.7996097,22.8601509,-28.564856,120.57009,9159.493384382224,69.34549644175544,23.5530924753098,10994.011062090804,South Africa,Australia
-29.9825054,-52.3787374,48.06406,-68.81603,8798.507784342712,5.6732610141502136,-58.44775790911176,3998.4049587843406,Brazil,Canada
-3.0510557,-40.1693295,-0.10054931,0.9252274,4583.945941463587,-29.578905080531506,-143.1685587360854,11100.512625901554,Brazil,Ocean
-3.3638794,104.1359758,5.670989,107.15754,1054.0195374505695,86.62982263600529,46.01595550489779,10174.780966120315,Indonesia,Ocean
-3.991964,122.310966,24.306944,-135.6024,11423.25697921142,-84.0956245848039,49.25456410118551,9371.005816668569,Indonesia,Ocean
-30.0482974,-68.4892847,37.162884,-2.1085196,10156.176099718266,-18.26075909841954,155.53980653990283,12886.538319130676,Argentina,Spain
-30.2037743,-66.4775875,-14.463489,107.321556,15017.597606140278,85.13741319619152,146.76911449343356,13794.549979405509,Argentina,Ocean
-30.3827564,117.045338,-28.878366,117.356575,169.45774709450794,21.379947596744856,122.66106076210082,5759.1367641152265,Australia,Australia
-30.6621327,21.5175739,-12.787233,17.28982,2026.528307186885,19.582584850134893,32.04176406131083,5672.678573747216,South Africa,Angola
-30.7142482,150.0273818,-43.20121,173.94124,2526.5943635964923,-29.831810155377653,-68.20050386439276,12183.317513247322,Australia,Ocean
-30.7401136,-51.8812355,-21.552036,119.16197,14139.670112280406,14.832260725397418,179.5369385938543,14514.74051421883,Brazil,Australia
-30.7763607,138.3426827,-19.984833,128.08672,1577.5573278569857,86.77645797398716,157.92760134594806,13068.299057874794,Australia,Australia
-30.9333856,116.0513721,-30.419825,125.548454,911.5601093466288,50.99237255842823,129.50227908524033,9170.69811000253,Australia,Australia
-30.9774716,147.4487362,-34.375866,121.10376,2492.3716577555465,-88.88216290919125,42.08918250774647,6607.239968832088,Australia,Ocean
-30.9873269,-68.6386862,38.44905,-106.29926,8622.984615446992,-1.661946212781075,-143.71295081979872,8496.535835138255,Argentina,United States
-31.0657607,26.2538615,-23.177153,-44.92641,6994.949069721146,-35.372414226799215,155.6167828535696,10951.399007022665,South Africa,Brazil
-31.0885086,-61.9030509,29.140375,-78.87409,6903.967504587013,70.79678851061368,-122.14294142990788,12245.763755966187,Argentina,Ocean
-31.2914212,-64.2920063,18.354174,-121.51103,8216.896177467483,62.30640836951386,-137.97349760785613,12251.787184034149,Argentina,Ocean
-31.2995442,24.9029066,-63.426605,-102.30153,8525.081102990429,50.67621646872445,-69.83688856091429,12943.078928888654,South Africa,Ocean
-31.3146174,118.1356784,15.479943,-28.390602,16203.08237800536,-4.21046814690942,117.47678729608486,3001.0723527167097,Australia,Ocean
-31.4380818,20.2782069,41.634583,-104.95247,15074.483521774731,50.528987467999,37.41935981822172,9235.080788388408,South Africa,United States
-31.8758027,137.3487427,-22.500603,132.87057,1129.2904703657264,56.96305656047289,154.2863739693397,9972.709215399384,Australia,Australia
-32.2238167,-58.1308272,-18.840698,-44.743374,1998.3418013437245,-18.71282590844297,-28.61480572201472,3308.3306762162592,Argentina,Brazil
-32.48473,116.388628,-88.94722,-345.54712,6431.339169390342,2.25585234757952,146.31545635873897,4972.44144671804,Australia,Ocean
-32.5879017,115.6429267,-0.6776339,-122.80534,12882.607989601149,-19.66423613292505,-10.404384815646525,11871.431986554133,Australia,Ocean
-32.6475186,25.9388696,33.118553,-111.111725,16036.081067666908,22.716076438462096,-154.087302005779,18903.366499924625,South Africa,United States
-32.7577424,118.6823402,-10.705458,114.51053,2479.15255255486,50.537593692889146,42.7412775005499,11847.965362919636,Australia,Ocean
-32.7878469,-61.6120345,23.673412,-35.2353,6847.651268224004,70.86608113870648,-149.675505720962,13339.323811046808,Argentina,Ocean
-32.7973005,148.5480895,-20.873161,129.8646,2272.930040455098,2.152749108358151,35.86931564620795,12255.635055596766,Australia,Australia
-32.8096831,-57.0902154,36.69586,47.454243,13285.386233420364,-86.92723858287533,140.20784295794425,6698.504406205678,Uruguay,Iran
-32.8155523,-63.8815332,14.919708,3.9506853,8932.07146498885,-15.245234563715089,8.910292282112522,7517.451257938506,Argentina,Niger
-32.8431005,150.0020253,-38.12328,143.2435,847.6725908764702,-88.36260085029785,-165.58512697261844,6236.829661219014,Australia,Australia
-32.9198852,26.0968396,37.799026,-118.697044,16799.127825331925,-29.26178002857094,-40.97263650997567,6302.406828876856,South Africa,United States
-32.9538159,-68.8038839,41.63244,31.844933,13167.49725766532,-68.55776301127483,-79.24303576944148,4016.005547252716,Argentina,Turkey
-33.0198477,135.3928453,-54.61858,-229.0608,2425.222265681749,-84.73975899620682,3.692246976018652,6747.0109279601365,Australia,Ocean
-33.0312715,149.4132655,-23.641054,-48.721703,13445.946972451764,-29.10963288163451,145.02992173847775,603.2190117118861,Australia,Brazil
-33.1070194,118.2136226,-26.784342,121.30186,761.5342119738516,20.905572353358902,87.37015165589276,6817.079107282817,Australia,Australia
-33.250157,146.9984479,-15.341253,118.873695,3457.048620167908,-71.83116530777654,53.130654992107935,6660.38160144004,Australia,Ocean
-33.2922068,-68.905887,29.487408,-112.86135,8350.762088564908,45.10621713078376,-45.70396622529179,8993.005167236402,Argentina,Mexico
-33.3236362,116.8999889,-35.84972,82.14382,3184.2876601750654,30.420377982970763,-56.26888296209388,19301.176969260858,Australia,Ocean
-33.478355,121.9576215,-28.399012,122.42416,564.9002541110257,31.49858385158366,-1.996621274416924,14819.067021655388,Australia,Australia
-33.5800362,117.7857078,-29.706892,104.239235,1353.5614420331688,79.57138991139638,113.20540210058688,12557.717598625926,Australia,Ocean
-33.5927557,-69.4053773,24.434402,-28.39247,7752.57198849718,-46.40079839760986,48.49014937608885,9185.917315481924,Argentina,Ocean
-33.8889095,-60.5698819,22.363327,-0.8591745,8871.991468067255,66.81694659360957,-131.18032545166795,12633.43566558458,Argentina,Mali
-33.9428317,19.1214866,21.556177,64.04611,7770.448263112553,73.73505007870187,147.78797598038545,14765.02394747224,South Africa,Ocean
-33.9539259,25.6142995,42.287296,-80.43499,13674.153053672562,-58.480832471387984,42.94052444755417,3015.7626853694646,South Africa,United States
-34.0161723,-65.1273783,16.32138,-98.553,6602.487169786507,82.94826631366317,-167.03603492703922,13898.114445930654,Argentina,Mexico
-34.029588,23.0557571,11.200843,-82.41018,12123.49577671921,82.62102405311126,12.49402382370053,12957.696840242836,South Africa,Ocean
-34.114506,148.2586995,-37.23857,152.18375,496.3023245245072,-75.2983458668697,61.29580352561945,6281.952780516998,Australia,Ocean
-34.1397667,147.7421374,-28.44159,141.02985,898.2003921380169,-71.03219330284091,66.49863163038822,6142.467806778571,Australia,Australia
-34.4006302,117.197221,-28.512897,131.17255,1478.1264246452083,-4.0624709787387445,53.447727323050486,7359.758649659742,Australia,Australia
-34.4221708,-66.300029,-29.72685,-56.379242,1070.8765130509478,33.17014447418195,141.63256005656882,17444.40793386,Argentina,Brazil
-34.4308326,150.1338279,-29.679611,131.00636,1878.2249215184104,-27.44006886687633,69.95566864919806,7501.234381644221,Australia,Australia
-34.4703627,-57.8369772,29.943949,-78.81509,7462.637714698519,37.50040728303472,90.66888782502345,17178.430147281048,Uruguay,Ocean
-34.4922303,144.8600615,-37.048462,144.79204,283.6928529291176,-73.73958135872304,-74.15759498897174,7649.584936511464,Australia,Australia
-34.6098392,-58.387606,11.658803,86.64235,15667.86940205814,32.62771844116776,107.92944319253098,18738.90659814544,Argentina,Ocean
-34.6171874,-58.3716732,43.886196,12.667749,11277.01307365197,-23.940749629365868,-117.23142815266142,5760.860755885847,Argentina,Italy
-34.7014644,-58.50104,11.418096,-69.60252,5237.142922044843,26.66465801607451,-138.03079224849583,10775.76012382984,Argentina,Venezuela
-34.7322718,-54.9111702,48.54874,19.619076,11807.545718560445,-36.9065020673097,-11.527950385294844,3894.115767903359,Uruguay,Slovakia
-34.7761995,-58.3165089,-26.26769,-54.6736,1005.7531266230726,51.04263936256172,125.81249293596346,18167.004967836216,Argentina,Argentina
-35.2667501,138.8817569,34.457874,-13.587987,17515.21458584277,-41.205627456050976,-107.50062591431016,9170.702490058397,Australia,Ocean
